3,-16.97414,-2.752724,-69.422693,2.936259,5.762016,-4.824113,198578.0
3,-18.662987,-0.961217,-73.327785,2.908494,6.07629,-4.77004,198663.0
3,-17.674951,1.049342,-72.190828,2.79908,5.982567,-4.807029,198752.0
3,-20.046194,2.298819,-74.411507,2.881084,6.118872,-4.718315,198837.0
3,-18.410913,1.525772,-63.787098,2.978635,5.566531,-4.83798,198922.0
3,-19.196182,0.905013,-66.776323,3.073405,5.702406,-4.766959,199015.0
3,-19.157938,0.182327,-71.775627,2.988109,0.328562,-4.589411,199097.0
3,-16.80423,1.243443,-64.485583,3.068171,5.622309,-4.8049,199180.0
3,-17.696543,2.056409,-65.414009,2.769678,5.654241,-4.908584,199271.0
3,-17.918711,2.540128,-65.813632,2.988191,5.685923,-4.834751,199355.0
3,-19.758395,1.531718,-74.164858,2.816355,6.270918,-4.68755,199435.0
3,-20.019214,0.382847,-73.841829,2.88958,6.093806,-4.778854,199523.0
3,-21.967826,-0.851915,-67.793689,2.552446,5.753484,-4.988905,199618.0
3,-26.216383,-2.255475,-75.693827,2.903971,6.242446,-4.768499,199707.0
3,-22.563901,-0.250102,-66.284075,2.194502,6.04798,-4.887039,199789.0
3,-24.674301,0.218492,-75.397463,2.747222,6.264567,-4.729845,199869.0
3,-21.196527,-0.245553,-67.166581,2.521038,5.780272,-4.987847,199959.0
3,-21.916397,-0.114179,-70.65721,3.092246,5.918177,-4.804021,200053.0
3,-21.698477,0.904283,-72.714038,2.838277,5.995126,-4.797743,200136.0
3,-17.839712,0.528419,-65.40494,3.101673,5.673324,-4.824656,200229.0
3,-16.08365,0.504951,-69.266152,2.542571,5.949044,-4.809027,200318.0
3,-16.143923,-2.362425,-72.541962,3.164348,6.199988,-4.647263,200401.0
3,-14.534725,-3.311899,-68.658228,3.230977,5.816247,-4.683375,200487.0
3,-15.769483,-3.469329,-70.418396,3.337883,0.05858,-4.640873,200582.0
3,-15.65305,-4.533568,-73.21979,2.741275,6.203309,-4.637144,200675.0
3,-14.308527,-3.431255,-73.009219,2.786593,0.018598,-4.602583,200757.0
3,-12.668817,-2.143182,-68.901534,2.986782,5.764971,-4.725855,200837.0
3,-12.404183,-2.406283,-72.713237,3.097333,6.228921,-4.640547,200920.0
3,-13.826774,-1.63672,-71.68129,3.006841,5.950315,-4.688033,201005.0
3,-17.016623,-2.256984,-73.622575,3.06619,6.128975,-4.647172,201087.0
3,-16.891771,-1.581847,-70.338454,3.346013,6.130747,-4.643833,201171.0
3,-18.26469,-0.622642,-73.585711,3.022877,6.197995,-4.680258,201267.0
3,-17.397455,-1.540583,-68.480539,3.008936,5.755939,-4.806876,201362.0
3,-18.124475,-2.238181,-74.126587,2.971443,6.11333,-4.752039,201454.0
3,-17.498793,-2.867319,-72.398171,2.544799,6.234413,-4.698743,201547.0
3,-18.799671,-2.237118,-73.384271,2.658828,0.067178,-4.667261,201642.0
3,-16.372509,-1.014983,-62.469645,3.27624,5.60458,-4.744132,201738.0
3,-17.439142,-0.913243,-69.250398,2.899356,5.764299,-4.805563,201829.0
3,-17.376513,-1.901167,-68.579788,2.649995,5.753109,-4.882003,201909.0
3,-17.529892,-1.639902,-73.149934,3.139768,6.200601,-4.663404,201988.0
3,-17.206913,-0.548212,-72.981973,2.942305,6.069154,-4.714507,202082.0
3,-16.739234,-0.539153,-72.889915,2.870447,6.038707,-4.712433,202171.0
3,-16.210879,-1.321833,-71.021132,2.574393,6.044168,-4.734005,202265.0
3,-16.958633,-1.855647,-72.618217,3.148058,6.234895,-4.65835,202347.0
3,-18.281387,-2.2869,-73.693147,3.087996,6.173822,-4.674868,202428.0
3,-18.299076,-3.245474,-73.315392,3.084626,6.249156,-4.675653,202511.0
3,-16.771265,-2.76452,-69.724731,2.554396,5.909508,-4.843711,202591.0
3,-17.276258,-3.330994,-68.413782,2.867025,5.685638,-4.841114,202678.0
3,-17.192577,-2.033076,-67.865252,2.475351,5.860314,-4.880052,202770.0
3,-18.487524,-1.585658,-72.998629,2.814637,5.99937,-4.758272,202854.0
3,-16.988235,-2.424777,-66.984673,2.731096,5.642077,-4.900894,202949.0
3,-17.675171,-2.341222,-73.845496,2.800714,0.022091,-4.655015,203038.0
3,-16.835814,-2.054197,-67.221565,2.497056,5.818579,-4.911111,203124.0
3,-18.261599,-1.822853,-71.436114,3.235606,6.143944,-4.698472,203212.0
3,-18.252932,-3.100988,-69.964671,2.991152,5.760829,-4.823753,203298.0
3,-19.361279,-2.234706,-74.070621,2.74412,6.109833,-4.762578,203383.0
3,-18.929509,-2.667625,-73.505006,3.09992,6.249839,-4.708014,203468.0
3,-19.490565,-1.281314,-73.633356,3.026305,0.078471,-4.657224,203552.0
3,-19.786112,-0.001459,-70.66041,3.199708,5.955077,-4.712233,203642.0
3,-18.296982,0.244521,-67.244601,3.073812,5.735546,-4.797735,203725.0
3,-19.186601,-0.229027,-72.907267,2.845939,6.013069,-4.792075,203809.0
3,-17.692021,-1.896135,-70.259523,2.97837,5.793058,-4.826919,203903.0
3,-17.260643,-1.461577,-71.510787,2.69078,5.936856,-4.834252,204000.0
3,-16.258024,0.959189,-68.438234,2.412829,6.040633,-4.857429,204086.0
3,-16.184396,3.236723,-66.638274,2.672787,5.758523,-4.950085,204165.0
3,-16.006823,5.233306,-72.986999,3.093745,6.223613,-4.741948,204250.0
3,-17.917302,-2.916247,-73.296738,2.730827,6.094244,-4.78294,204433.0
3,-16.124172,-3.826105,-66.322298,2.272539,6.123953,-4.783066,204529.0
3,-18.126169,-4.264668,-71.208205,3.190788,5.962735,-4.761299,204620.0
3,-18.076066,-4.693357,-69.474258,2.954608,5.704643,-4.848016,204699.0
3,-18.197221,-4.904603,-68.832283,3.262502,5.87119,-4.772161,204787.0
3,-17.711613,-4.232006,-68.464875,2.985209,5.667924,-4.859087,204877.0
3,-17.398668,-4.014448,-69.104342,2.38128,6.087535,-4.790102,204965.0
3,-17.376493,-5.151392,-70.673494,2.790846,5.830408,-4.84822,205136.0
3,-19.277334,-5.548064,-73.116965,3.019329,6.02278,-4.746213,205216.0
3,-16.705948,-7.462727,-73.400002,3.000246,6.004091,-4.757587,205478.0
3,-16.385939,-5.481986,-71.948738,3.093737,5.920223,-4.75738,205559.0
3,-14.701977,-3.234423,-61.817169,3.156081,5.511497,-4.816703,205642.0
3,-17.419251,-3.044918,-74.130554,2.799899,6.276973,-4.708129,205726.0
3,-13.267285,-6.347413,-68.441048,2.534437,5.848608,-4.871599,205886.0
3,-15.010038,-4.330173,-71.123886,3.020612,5.878106,-4.794396,205976.0
3,-15.927257,-4.88089,-72.901855,2.866833,6.021096,-4.764634,206068.0
3,-17.02109,-4.770816,-73.155336,2.882898,5.922344,-4.775999,206151.0
3,-18.017339,-6.068481,-73.750086,3.004921,5.973914,-4.771177,206230.0
3,-16.43073,-5.987815,-69.603562,3.262891,5.844229,-4.743856,206315.0
3,-15.092324,-5.433697,-68.337822,3.146536,5.746653,-4.78089,206399.0
3,-15.420188,-4.918072,-72.041421,3.155103,5.989466,-4.719726,206490.0
3,-11.654886,-3.268596,-68.983622,2.485556,6.04458,-4.760712,206649.0
3,-13.541267,-8.019541,-68.046656,2.599819,5.71958,-4.919944,206838.0
3,-14.907178,-6.180861,-70.96067,3.161923,5.8638,-4.769698,206932.0
3,-17.424255,-7.208305,-68.80455,3.070149,5.665628,-4.829229,207023.0
3,-19.526316,-8.149796,-74.292755,2.726904,6.212818,-4.740394,207114.0
3,-13.420229,-5.873996,-63.193803,2.832859,5.448269,-4.96588,207378.0
3,-13.709612,-7.461751,-68.444567,2.425915,6.022637,-4.833191,207467.0
3,-13.730366,-8.035439,-66.251693,3.235911,5.619386,-4.756743,207713.0
3,-12.411125,-10.294327,-71.287036,2.612134,6.11223,-4.741709,207802.0
3,-12.992521,-6.811378,-73.658671,2.924994,6.128763,-4.708029,207953.0
3,-14.84888,-9.712524,-66.953998,2.608977,5.608399,-4.959178,208046.0
3,-15.438735,-8.567697,-69.279718,3.095627,5.719694,-4.791279,208129.0
3,-16.851685,-8.366527,-70.864563,3.050788,5.804468,-4.770186,208213.0
3,-14.356337,-7.35511,-67.663627,2.465111,5.854487,-4.889233,208311.0
3,-14.589789,-8.019117,-66.090021,3.176252,5.633073,-4.78097,208394.0
3,-15.186191,-8.837268,-72.660022,3.117751,6.05035,-4.745119,208483.0
3,-13.53119,-7.761254,-63.606315,3.169888,5.508642,-4.790898,208571.0
3,-14.403967,-8.280533,-70.257792,2.685789,5.814787,-4.856805,208745.0
3,-14.712614,-8.132191,-70.33874,3.161162,5.837304,-4.781579,208839.0
3,-15.715403,-9.273286,-72.430658,2.865543,5.906329,-4.791476,208933.0
3,-15.541368,-8.580906,-71.55952,3.117803,5.90571,-4.7578,209021.0
3,-15.797481,-9.075749,-72.707367,3.08916,5.982325,-4.777523,209107.0
3,-15.79359,-9.969784,-72.358179,2.796127,0.083249,-4.657066,209191.0
3,-14.943503,-9.465156,-68.886452,3.288792,5.806848,-4.717752,209285.0
3,-15.13001,-9.616953,-70.037208,3.305032,5.932039,-4.707053,209381.0
3,-15.348209,-9.928352,-72.038302,3.076596,5.947234,-4.728867,209472.0
3,-15.290462,-9.495052,-72.809877,3.087315,6.024335,-4.756584,209758.0
3,-15.326309,-9.772109,-72.746544,3.089679,6.263739,-4.716613,209853.0
3,-15.34709,-10.219631,-70.655761,2.494831,6.044691,-4.761424,209945.0
3,-15.783751,-10.955483,-72.616701,3.104652,5.928825,-4.770177,210035.0
3,-16.051362,-11.197674,-73.337669,2.779758,6.04095,-4.757503,210121.0
3,-15.375749,-10.509957,-71.950784,2.786627,5.885401,-4.789231,210208.0
3,-14.609279,-9.967878,-67.773032,3.45992,5.954205,-4.688119,210296.0
3,-16.040381,-11.186618,-73.136554,3.114103,5.994947,-4.749533,210379.0
3,-15.338245,-10.127394,-70.372634,2.908367,5.700176,-4.834852,210481.0
3,-16.18351,-10.741533,-74.218135,2.966764,6.0063,-4.746275,210570.0
3,-15.498157,-10.432471,-71.195717,3.146895,5.848321,-4.750485,210660.0
3,-15.759159,-10.695261,-73.689752,2.905039,6.017276,-4.721243,210746.0
3,-14.090799,-9.295317,-66.696014,3.156554,5.625871,-4.783368,210841.0
3,-14.796124,-10.146797,-70.197597,2.792378,5.757838,-4.822614,210938.0
3,-15.576344,-10.529717,-73.433008,2.988425,6.143981,-4.705948,211028.0
3,-15.036043,-9.846115,-71.664138,2.997465,5.848864,-4.775082,211127.0
3,-14.616078,-9.512353,-69.309807,2.982799,5.705513,-4.799711,211223.0
3,-15.519151,-10.111848,-73.980026,2.916461,6.20984,-4.694739,211309.0
3,-13.934459,-9.07105,-66.7837,2.479283,5.765894,-4.885301,211404.0
3,-14.981956,-9.653109,-71.016421,3.07622,5.818722,-4.757668,211498.0
3,-14.004627,-9.139651,-67.136192,2.473052,5.800106,-4.868795,211593.0
3,-14.576546,-9.418392,-69.118576,3.024505,5.712273,-4.787643,211685.0
3,-14.863716,-9.620234,-70.55603,3.039831,5.771985,-4.77281,211767.0
3,-15.088272,-9.679823,-71.71968,2.828588,5.848895,-4.793309,211856.0
3,-15.770403,-10.030893,-73.788424,2.976109,6.135576,-4.69246,211952.0
3,-14.888438,-9.499861,-70.508013,2.800612,5.779011,-4.808521,212045.0
3,-14.476039,-8.962843,-68.815103,2.981196,5.678534,-4.817471,212133.0
3,-13.644544,-8.458061,-64.644623,3.129597,5.534144,-4.798256,212221.0
3,-15.031517,-9.46133,-71.541886,3.142528,0.11143,-4.692435,212310.0
3,-14.68619,-9.150699,-70.610666,3.005577,5.769441,-4.781986,212396.0
3,-14.612783,-9.208713,-71.908655,3.020684,5.934934,-4.731591,212489.0
3,-14.815547,-9.203504,-72.883806,2.971045,5.989185,-4.734494,212579.0
3,-14.830024,-9.279421,-73.025565,2.782825,6.109817,-4.70751,212663.0
3,-14.475345,-9.10033,-70.551271,3.302055,6.232414,-4.676579,212748.0
3,-14.547522,-8.911429,-72.054987,3.073452,5.996708,-4.735111,212836.0
3,-14.861135,-9.235436,-72.933497,2.969447,0.010566,-4.672184,212924.0
3,-14.477797,-9.101591,-71.644945,2.715174,5.95892,-4.762261,213019.0
3,-13.075581,-8.164112,-64.848123,2.76114,5.517732,-4.921835,213114.0
3,-13.052101,-8.136215,-64.565997,2.744043,5.516691,-4.919204,213208.0
3,-13.543406,-8.582654,-67.586184,2.515348,5.805066,-4.852992,213298.0
3,-13.908837,-8.860002,-68.997049,2.974299,5.689444,-4.803477,213383.0
3,-14.336399,-9.221324,-71.754107,3.047113,5.883314,-4.751082,213476.0
3,-14.172975,-9.259652,-71.985526,2.68702,6.164106,-4.694345,213572.0
3,-14.266801,-9.930107,-73.319535,2.866328,6.10202,-4.709581,213665.0
3,-12.573341,-8.830304,-65.388026,2.659337,5.572577,-4.940447,213759.0
3,-13.435017,-9.341352,-69.114852,2.850694,5.694649,-4.828377,213856.0
3,-14.350724,-9.938508,-73.384485,2.955374,6.12866,-4.707297,213947.0
3,-14.058566,-9.474279,-71.855254,3.013151,5.936908,-4.736628,214044.0
3,-12.791787,-8.460538,-66.549072,2.598278,5.700745,-4.897958,214138.0
3,-14.462025,-9.406893,-72.962618,2.959077,6.043622,-4.7129,214232.0
3,-14.255354,-9.309855,-70.97404,3.098408,5.839055,-4.768241,214331.0
3,-14.390161,-9.545022,-71.55858,3.027825,5.834069,-4.786982,214419.0
3,-14.554671,-9.604538,-72.352824,3.062656,0.047904,-4.693991,214512.0
3,-13.150392,-8.413671,-65.433083,3.011982,5.515078,-4.825749,214597.0
3,-13.74562,-8.85155,-68.235521,3.001549,5.649925,-4.813673,214689.0
3,-14.313864,-9.161136,-71.282539,2.992071,5.832321,-4.774307,214783.0
3,-12.991408,-8.314947,-64.619875,2.971381,5.482501,-4.850205,214860.0
3,-14.161762,-9.293176,-70.410705,3.091496,5.801273,-4.780324,214954.0
3,-14.813472,-9.917911,-73.702598,2.991022,6.178404,-4.705776,215040.0
3,-14.17431,-9.187253,-70.527711,3.214993,5.866397,-4.70928,215121.0
3,-14.767189,-9.913069,-73.510041,2.982785,5.997012,-4.74335,215207.0
3,-14.58981,-9.664536,-72.572441,3.045163,0.027506,-4.694486,215290.0
3,-14.451331,-9.465797,-71.300979,3.150585,5.922257,-4.72528,215388.0
3,-14.299406,-9.618872,-70.863748,2.830785,5.843805,-4.780512,215478.0
3,-14.655043,-9.806599,-72.170234,2.972985,5.880774,-4.747165,215560.0
3,-15.000115,-9.939508,-73.540492,2.989828,6.105587,-4.701932,215645.0
3,-14.993671,-10.030832,-73.511214,2.829337,6.193156,-4.673793,215742.0
3,-13.344216,-8.893171,-65.95243,2.820948,5.540399,-4.876425,215831.0
3,-14.634947,-9.699454,-72.039566,3.035751,5.885358,-4.740341,215912.0
3,-14.286188,-9.473072,-70.825701,2.980412,5.765278,-4.780727,215994.0
3,-14.516964,-9.743838,-71.760545,2.76293,5.913819,-4.761797,216078.0
3,-14.915335,-9.974907,-73.034678,3.102596,6.111418,-4.691415,216173.0
3,-14.598114,-9.792867,-71.035485,3.274257,6.208019,-4.676325,216270.0
3,-14.586682,-9.746596,-70.730143,3.282793,0.007498,-4.674998,216367.0
3,-14.423684,-9.630689,-70.19382,2.576987,5.938051,-4.794472,216461.0
3,-14.653778,-9.748123,-70.652137,3.119478,5.789483,-4.748848,216555.0
3,-14.859734,-9.815277,-71.512895,2.846698,5.828606,-4.790735,216648.0
3,-15.217569,-10.026336,-73.399887,3.021093,6.01713,-4.712564,216742.0
3,-15.187944,-10.072619,-73.547387,3.014672,6.155015,-4.686092,216836.0
3,-14.740606,-9.950075,-72.069931,2.755169,0.015979,-4.64218,216929.0
3,-14.024391,-9.413747,-69.54721,2.720412,5.758839,-4.827841,217021.0
3,-14.837584,-9.844446,-72.963982,3.001183,5.98803,-4.729504,217114.0
3,-14.97164,-9.97086,-72.812347,3.110729,0.000702,-4.662033,217197.0
3,-15.106932,-10.055088,-73.55134,3.024376,6.23015,-4.6684,217279.0
3,-15.153784,-10.054517,-73.60116,3.043473,6.152129,-4.68104,217376.0
3,-14.816542,-9.907831,-73.02505,2.840744,6.021264,-4.731385,217468.0
3,-14.649705,-9.740544,-72.174463,2.997457,5.892527,-4.748216,217552.0
3,-14.537424,-9.724534,-71.658974,2.967135,5.836041,-4.759824,217645.0
3,-14.73884,-9.749635,-72.646279,3.023044,5.980292,-4.725817,217741.0
3,-14.143522,-9.438951,-70.047851,2.8099,5.749567,-4.813897,217832.0
3,-14.970118,-9.998472,-73.458505,2.8193,6.148678,-4.691295,217920.0
3,-15.012983,-10.030769,-73.332353,2.976028,6.258415,-4.663124,218009.0
3,-13.174394,-8.772495,-65.167785,2.770404,5.51767,-4.907349,218096.0
3,-14.770501,-9.884,-72.649865,2.960448,5.935009,-4.737342,218186.0
3,-14.748359,-9.970924,-72.533259,2.764534,6.205476,-4.674888,218270.0
3,-15.026966,-10.038319,-73.493896,3.01774,6.123128,-4.688235,218369.0
3,-14.687666,-9.840251,-72.478385,2.863771,5.941044,-4.751865,218459.0
3,-14.355334,-9.5814,-71.075563,3.06389,5.804456,-4.770132,218548.0
3,-13.827178,-9.752727,-72.136178,3.170497,0.04863,-4.706593,218720.0
3,-13.026572,-9.349951,-68.4518,2.410181,6.079611,-4.748284,218806.0
3,-13.851146,-9.697525,-71.764369,3.065264,5.8424,-4.763271,218895.0
3,-12.993922,-9.204576,-67.976456,2.46087,5.903203,-4.823794,218990.0
3,-13.536299,-9.561685,-70.311508,2.686938,5.859213,-4.808,219075.0
3,-13.85641,-9.502485,-70.80925,2.993007,5.785002,-4.784731,219165.0
3,-14.270687,-9.727332,-72.605433,3.129382,6.007684,-4.718849,219256.0
3,-14.29439,-9.892175,-73.140407,2.870655,6.016933,-4.735363,219339.0
3,-14.56918,-9.979362,-73.733568,2.878775,6.15968,-4.710224,219427.0
3,-13.97791,-9.156159,-70.393333,2.995706,5.765227,-4.791674,219518.0
3,-13.902888,-9.343714,-70.831132,3.168667,5.903109,-4.724758,219617.0
3,-13.8862,-9.260621,-70.52865,3.309546,6.091979,-4.703065,219708.0
3,-13.533459,-8.934973,-68.613791,3.311759,5.835428,-4.712103,219804.0
3,-13.103979,-8.669653,-67.532458,3.065446,5.649402,-4.787498,219898.0
3,-13.303082,-8.752365,-69.124522,2.62683,5.811222,-4.845606,219985.0
3,-14.568274,-9.335466,-73.609071,2.962669,6.205608,-4.703579,220074.0
3,-13.827674,-8.504814,-69.519968,2.930913,5.724425,-4.817642,220164.0
3,-14.400319,-9.10403,-71.916323,3.164449,0.077551,-4.700687,220249.0
3,-14.062289,-8.53523,-70.730982,2.989731,5.792289,-4.777682,220341.0
3,-14.076366,-8.657162,-70.529656,3.05913,5.789853,-4.779777,220419.0
3,-14.705101,-9.345097,-73.725891,3.002992,6.087085,-4.730659,220510.0
